WKT,nama,deskripsi
"POLYGON ((106.823561 -6.1714944, 106.8233357 -6.1716704, 106.8232659 -6.1717824, 106.823046 -6.1795743, 106.8230406 -6.179713, 106.8231479 -6.179969, 106.8232928 -6.1801343, 106.8234859 -6.180273, 106.8236254 -6.180321, 106.8238453 -6.1803797, 106.8307118 -6.180145, 106.8308941 -6.180145, 106.8310014 -6.1800917, 106.8310658 -6.179921, 106.8310819 -6.1797343, 106.8310336 -6.1795477, 106.8309424 -6.179393, 106.8304274 -6.178849, 106.830465 -6.1786623, 106.8306259 -6.1784757, 106.829891 -6.1777717, 106.8299017 -6.1766517, 106.8299286 -6.175841, 106.8300037 -6.175841, 106.8299983 -6.1753184, 106.8300519 -6.1752171, 106.8299822 -6.1746517, 106.8300197 -6.1745344, 106.8298159 -6.1734837, 106.829773 -6.1734144, 106.8294297 -6.1732971, 106.8292151 -6.1731531, 106.8290542 -6.1728491, 106.8292258 -6.1720064, 106.8292204 -6.1718357, 106.8291561 -6.1717024, 106.8289844 -6.1715584, 106.823561 -6.1714944))",Taman Monas,
