WKT,nama,deskripsi
"POLYGON ((106.7852085 -6.1315827, 106.7567125 -6.1165633, 106.7323367 -6.1247555, 106.7216919 -6.1868807, 106.7434934 -6.2124796, 106.7591157 -6.2401242, 106.7618627 -6.2558229, 106.7666692 -6.2619659, 106.7666691 -6.2762993, 106.7711323 -6.2800533, 106.7735355 -6.2824421, 106.7786854 -6.2879023, 106.7877834 -6.2933625, 106.803748 -6.2919974, 106.803453 -6.3201722, 106.7983032 -6.337575, 106.7910934 -6.351565, 106.7883468 -6.3665783, 106.8899705 -6.3495177, 106.8827614 -6.3033669, 106.8994127 -6.3111729, 106.9243029 -6.3116412, 106.9524555 -6.3007213, 106.958292 -6.2911662, 106.9548587 -6.2592578, 106.9514255 -6.2169378, 106.9424991 -6.1896327, 106.9356326 -6.1350183, 106.9191531 -6.11044, 106.8910005 -6.1083918, 106.8916871 -6.1302393, 106.8628479 -6.1220466, 106.823709 -6.1316047, 106.7852085 -6.1315827))",Kota DKI Jakarta,
